id,Datum,Umsatz,is_train,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,Year,Month,Day,Weekday,IsWeekend,Warengruppe_1,Warengruppe_2,Warengruppe_3,Warengruppe_4,Warengruppe_5,Warengruppe_6
1311054,2013-11-05,74.2946461688414,True,4.0,8.9,12.0,61.0,0.0,2013,11,5,1,False,False,False,False,True,False,False
1311064,2013-11-06,64.0286940032467,True,4.0,8.1375,12.0,63.0,0.0,2013,11,6,2,False,False,False,False,True,False,False
1311074,2013-11-07,67.2858927962349,True,6.0,9.5,10.0,61.0,0.0,2013,11,7,3,False,False,False,False,True,False,False
1311084,2013-11-08,65.3154182108296,True,3.0,9.325,9.0,0.0,0.0,2013,11,8,4,False,False,False,False,True,False,False
1311094,2013-11-09,63.0232472685735,True,5.0,7.7,16.0,63.0,0.0,2013,11,9,5,True,False,False,False,True,False,False
1311104,2013-11-10,176.522124121548,True,2.0,6.9875,12.0,63.0,0.0,2013,11,10,6,True,False,False,False,True,False,False
1311114,2013-11-11,76.1706634927456,True,2.0,8.3125,5.0,0.0,0.0,2013,11,11,0,False,False,False,False,True,False,False
1311124,2013-11-12,49.0155893982333,True,7.0,5.9375,9.0,61.0,0.0,2013,11,12,1,False,False,False,False,True,False,False
1311134,2013-11-13,65.8442679091616,True,1.0,8.8,12.0,0.0,0.0,2013,11,13,2,False,False,False,False,True,False,False
1311144,2013-11-14,57.5383042189858,True,5.0,6.9375,9.0,21.0,0.0,2013,11,14,3,False,False,False,False,True,False,False
1311154,2013-11-15,51.4925840580978,True,7.0,6.45,6.0,21.0,0.0,2013,11,15,4,False,False,False,False,True,False,False
1311164,2013-11-16,49.4223775237036,True,8.0,8.875,12.0,0.0,0.0,2013,11,16,5,True,False,False,False,True,False,False
1311174,2013-11-17,177.087584201101,True,2.0,8.8875,8.0,0.0,0.0,2013,11,17,6,True,False,False,False,True,False,False
1311184,2013-11-18,49.8879972007333,True,7.0,6.65,5.0,63.0,0.0,2013,11,18,0,False,False,False,False,True,False,False
1311194,2013-11-19,54.9978272171921,True,8.0,5.8375,8.0,61.0,0.0,2013,11,19,1,False,False,False,False,True,False,False
1311204,2013-11-20,78.1131998337016,True,6.0,3.85,6.0,0.0,0.0,2013,11,20,2,False,False,False,False,True,False,False
1311214,2013-11-21,58.3913411790683,True,2.0,3.275,8.0,10.0,0.0,2013,11,21,3,False,False,False,False,True,False,False
1311224,2013-11-22,57.7729401837321,True,7.0,5.375,10.0,21.0,0.0,2013,11,22,4,False,False,False,False,True,False,False
1311234,2013-11-23,91.899653481564,True,3.0,4.9125,6.0,0.0,0.0,2013,11,23,5,True,False,False,False,True,False,False
1311244,2013-11-24,175.128357778932,True,0.0,4.6,16.0,0.0,0.0,2013,11,24,6,True,False,False,False,True,False,False
1311254,2013-11-25,92.5228806731995,True,0.0,3.7,10.0,0.0,0.0,2013,11,25,0,False,False,False,False,True,False,False
1311264,2013-11-26,57.5784741040714,True,2.0,2.3125,6.0,0.0,0.0,2013,11,26,1,False,False,False,False,True,False,False
1311274,2013-11-27,78.1936852275363,True,8.0,7.3125,12.0,61.0,0.0,2013,11,27,2,False,False,False,False,True,False,False
1311284,2013-11-28,101.637479250916,True,2.0,8.025,18.0,0.0,0.0,2013,11,28,3,False,False,False,False,True,False,False
1311294,2013-11-29,83.7787352392597,True,8.0,5.9875,11.0,63.0,0.0,2013,11,29,4,False,False,False,False,True,False,False
1312014,2013-12-01,140.686615291205,True,5.0,8.6625,20.0,61.0,0.0,2013,12,1,6,True,False,False,False,True,False,False
1312024,2013-12-02,73.3221953360975,True,0.0,3.0625,4.0,10.0,0.0,2013,12,2,0,False,False,False,False,True,False,False
1312034,2013-12-03,68.5617336096169,True,8.0,1.7125,6.0,28.0,0.0,2013,12,3,1,False,False,False,False,True,False,False
1312044,2013-12-04,63.7021074904902,True,7.0,5.85,11.0,63.0,0.0,2013,12,4,2,False,False,False,False,True,False,False
1312054,2013-12-05,66.2712031267702,True,7.0,4.4625,24.0,63.0,0.0,2013,12,5,3,False,False,False,False,True,False,False
1312064,2013-12-06,81.3614647215711,True,6.0,1.7875,25.0,73.0,0.0,2013,12,6,4,False,False,False,False,True,False,False
1312074,2013-12-07,61.3937929370576,True,5.0,1.0,11.0,22.0,0.0,2013,12,7,5,True,False,False,False,True,False,False
1312084,2013-12-08,101.998231468739,True,8.0,6.975,16.0,63.0,0.0,2013,12,8,6,True,False,False,False,True,False,False
1312094,2013-12-09,66.1496191363994,True,7.0,9.2375,10.0,45.0,0.0,2013,12,9,0,False,False,False,False,True,False,False
1312104,2013-12-10,60.8077382038886,True,7.0,7.1875,8.0,61.0,0.0,2013,12,10,1,False,False,False,False,True,False,False
1312114,2013-12-11,49.7261823587047,True,7.0,5.025,9.0,10.0,0.0,2013,12,11,2,False,False,False,False,True,False,False
1312124,2013-12-12,62.7526558507983,True,8.0,2.525,8.0,28.0,0.0,2013,12,12,3,False,False,False,False,True,False,False
1312154,2013-12-15,97.4825174374607,True,8.0,7.925,12.0,61.0,0.0,2013,12,15,6,True,False,False,False,True,False,False
1312164,2013-12-16,37.1897783267561,True,8.0,8.775,12.0,0.0,0.0,2013,12,16,0,False,False,False,False,True,False,False
1312174,2013-12-17,69.9500582980743,True,8.0,4.95,8.0,61.0,0.0,2013,12,17,1,False,False,False,False,True,False,False
1312184,2013-12-18,81.0249143151096,True,7.0,6.85,8.0,10.0,0.0,2013,12,18,2,False,False,False,False,True,False,False
1312194,2013-12-19,79.0572340066618,True,7.0,7.4,10.0,63.0,0.0,2013,12,19,3,False,False,False,False,True,False,False
1312204,2013-12-20,69.9295037876725,True,7.0,5.2875,10.0,61.0,0.0,2013,12,20,4,False,False,False,False,True,False,False
1312214,2013-12-21,63.5616525987563,True,8.0,6.5625,13.0,63.0,0.0,2013,12,21,5,True,False,False,False,True,False,False
1312224,2013-12-22,138.655812124506,True,7.0,8.1375,12.0,61.0,0.0,2013,12,22,6,True,False,False,False,True,False,False
1312234,2013-12-23,60.8076590130824,True,3.0,5.4875,10.0,0.0,0.0,2013,12,23,0,False,False,False,False,True,False,False
1312294,2013-12-29,175.489183127665,True,7.0,5.7125,9.0,63.0,0.0,2013,12,29,6,True,False,False,False,True,False,False
1401024,2014-01-02,71.7295837755931,True,7.0,6.25,9.0,63.0,0.0,2014,1,2,3,False,False,False,False,True,False,False
1401034,2014-01-03,111.358444084666,True,7.0,6.8375,10.0,63.0,0.0,2014,1,3,4,False,False,False,False,True,False,False
1401044,2014-01-04,104.673188597976,True,5.0,6.9375,11.0,0.0,0.0,2014,1,4,5,True,False,False,False,True,False,False
1401054,2014-01-05,124.764364378822,True,7.0,6.1875,11.0,63.0,0.0,2014,1,5,6,True,False,False,False,True,False,False
1401064,2014-01-06,104.294206603332,True,7.0,7.9125,11.0,65.0,0.0,2014,1,6,0,False,False,False,False,True,False,False
1401074,2014-01-07,79.4168862163993,True,7.0,10.4375,13.0,0.0,0.0,2014,1,7,1,False,False,False,False,True,False,False
1401084,2014-01-08,82.3370153760945,True,7.0,8.6375,15.0,63.0,0.0,2014,1,8,2,False,False,False,False,True,False,False
1401094,2014-01-09,80.2711861838417,True,7.0,9.6125,16.0,61.0,0.0,2014,1,9,3,False,False,False,False,True,False,False
1401104,2014-01-10,63.2504812118984,True,7.0,6.6375,17.0,61.0,0.0,2014,1,10,4,False,False,False,False,True,False,False
1401114,2014-01-11,57.1201137737824,True,7.0,5.5875,18.0,63.0,0.0,2014,1,11,5,True,False,False,False,True,False,False
1401124,2014-01-12,187.466582265489,True,2.0,5.525,16.0,21.0,0.0,2014,1,12,6,True,False,False,False,True,False,False
1401134,2014-01-13,49.8996215621949,True,8.0,3.1375,10.0,69.0,0.0,2014,1,13,0,False,False,False,False,True,False,False
1401144,2014-01-14,83.7591557253582,True,6.0,4.225,6.0,28.0,0.0,2014,1,14,1,False,False,False,False,True,False,False
1401154,2014-01-15,78.6490722353439,True,7.0,3.228571,7.0,28.0,0.0,2014,1,15,2,False,False,False,False,True,False,False
1401164,2014-01-16,57.5214212168637,True,8.0,2.7375,9.0,63.0,0.0,2014,1,16,3,False,False,False,False,True,False,False
1401174,2014-01-17,61.4660377155236,True,7.0,6.7375,4.0,61.0,0.0,2014,1,17,4,False,False,False,False,True,False,False
1401184,2014-01-18,66.7096858590463,True,7.0,5.8875,8.0,61.0,0.0,2014,1,18,5,True,False,False,False,True,False,False
1401194,2014-01-19,161.394205203827,True,7.0,2.8625,19.0,10.0,0.0,2014,1,19,6,True,False,False,False,True,False,False
1401204,2014-01-20,66.1656875195136,True,8.0,0.3875,13.0,61.0,0.0,2014,1,20,0,False,False,False,False,True,False,False
1401214,2014-01-21,98.212098799943,True,7.0,-0.65,7.0,77.0,0.0,2014,1,21,1,False,False,False,False,True,False,False
1401224,2014-01-22,82.1429701099207,True,8.0,-3.1125,14.0,22.0,0.0,2014,1,22,2,False,False,False,False,True,False,False
1401234,2014-01-23,66.0486669031107,True,8.0,-3.1875,11.0,22.0,0.0,2014,1,23,3,False,False,False,False,True,False,False
1401244,2014-01-24,72.3865767161981,True,2.0,-5.1625,13.0,10.0,0.0,2014,1,24,4,False,False,False,False,True,False,False
1401254,2014-01-25,84.5110962290284,True,5.0,-7.0375,8.0,0.0,0.0,2014,1,25,5,True,False,False,False,True,False,False
1401264,2014-01-26,201.191517525166,True,1.0,-8.475,10.0,10.0,0.0,2014,1,26,6,True,False,False,False,True,False,False
1401274,2014-01-27,66.2599633585981,True,5.0,0.7,9.0,69.0,0.0,2014,1,27,0,False,False,False,False,True,False,False
1401284,2014-01-28,74.0575405609287,True,7.0,-0.2625,10.0,10.0,0.0,2014,1,28,1,False,False,False,False,True,False,False
1401294,2014-01-29,76.2200829273755,True,7.0,-5.05,13.0,77.0,0.0,2014,1,29,2,False,False,False,False,True,False,False
1401304,2014-01-30,72.9890223085887,True,7.0,-4.4875,8.0,77.0,0.0,2014,1,30,3,False,False,False,False,True,False,False
1401314,2014-01-31,64.6906831302521,True,8.0,-3.6875,7.0,10.0,0.0,2014,1,31,4,False,False,False,False,True,False,False
1402014,2014-02-01,105.676725668115,True,7.0,3.225,10.0,63.0,0.0,2014,2,1,5,True,False,False,False,True,False,False
1402024,2014-02-02,237.893596916681,True,0.0,5.4875,8.0,0.0,0.0,2014,2,2,6,True,False,False,False,True,False,False
1402034,2014-02-03,152.956273429037,True,1.0,3.475,8.0,10.0,0.0,2014,2,3,0,False,False,False,False,True,False,False
1402044,2014-02-04,112.894063883488,True,5.0,3.925,6.0,10.0,0.0,2014,2,4,1,False,False,False,False,True,False,False
1402054,2014-02-05,135.061148458054,True,4.0,3.675,8.0,10.0,0.0,2014,2,5,2,False,False,False,False,True,False,False
1402064,2014-02-06,140.050350415932,True,7.0,7.875,11.0,20.0,0.0,2014,2,6,3,False,False,False,False,True,False,False
1402074,2014-02-07,118.729800726482,True,7.0,8.475,15.0,63.0,0.0,2014,2,7,4,False,False,False,False,True,False,False
1402084,2014-02-08,152.794657636639,True,7.0,6.2875,12.0,61.0,0.0,2014,2,8,5,True,False,False,False,True,False,False
1402094,2014-02-09,365.729264338809,True,5.0,6.7125,15.0,63.0,0.0,2014,2,9,6,True,False,False,False,True,False,False
1402104,2014-02-10,99.6175131980021,True,2.0,6.6375,9.0,0.0,0.0,2014,2,10,0,False,False,False,False,True,False,False
1402114,2014-02-11,152.370461421554,True,7.0,4.925,12.0,61.0,0.0,2014,2,11,1,False,False,False,False,True,False,False
1402124,2014-02-12,77.6867709724671,True,4.0,6.1,13.0,10.0,0.0,2014,2,12,2,False,False,False,False,True,False,False
1402134,2014-02-13,185.345507160016,True,5.0,7.45,13.0,0.0,0.0,2014,2,13,3,False,False,False,False,True,False,False
1402144,2014-02-14,174.557054369197,True,5.0,5.2125,9.0,10.0,0.0,2014,2,14,4,False,False,False,False,True,False,False
1402154,2014-02-15,198.394939954409,True,5.0,11.5,15.0,0.0,0.0,2014,2,15,5,True,False,False,False,True,False,False
1402164,2014-02-16,286.001635626433,True,7.0,6.0625,17.0,63.0,0.0,2014,2,16,6,True,False,False,False,True,False,False
1402174,2014-02-17,126.598201633374,True,0.0,6.6875,9.0,0.0,0.0,2014,2,17,0,False,False,False,False,True,False,False
1402184,2014-02-18,115.553470501728,True,7.0,7.8,8.0,10.0,0.0,2014,2,18,1,False,False,False,False,True,False,False
1402194,2014-02-19,85.6674251344062,True,7.0,6.325,8.0,61.0,0.0,2014,2,19,2,False,False,False,False,True,False,False
1402204,2014-02-20,135.821239683404,True,6.0,9.1,11.0,10.0,0.0,2014,2,20,3,False,False,False,False,True,False,False
1402214,2014-02-21,128.229656396637,True,7.0,7.5125,11.0,61.0,0.0,2014,2,21,4,False,False,False,False,True,False,False
1402224,2014-02-22,135.439401637301,True,7.0,5.925,11.0,21.0,0.0,2014,2,22,5,True,False,False,False,True,False,False
1402234,2014-02-23,430.500089196343,True,1.0,8.625,12.0,0.0,0.0,2014,2,23,6,True,False,False,False,True,False,False
1402244,2014-02-24,57.8485386075181,True,1.0,9.4125,11.0,0.0,0.0,2014,2,24,0,False,False,False,False,True,False,False
1402254,2014-02-25,84.348923725007,True,1.0,10.475,7.0,0.0,0.0,2014,2,25,1,False,False,False,False,True,False,False
1402264,2014-02-26,89.3583951531774,True,5.0,10.1875,8.0,0.0,0.0,2014,2,26,2,False,False,False,False,True,False,False
1402274,2014-02-27,90.8121601379897,True,1.0,8.8875,7.0,10.0,0.0,2014,2,27,3,False,False,False,False,True,False,False
1402284,2014-02-28,69.1088225459759,True,7.0,6.1875,6.0,61.0,0.0,2014,2,28,4,False,False,False,False,True,False,False
1403014,2014-03-01,109.019649999515,True,2.0,5.075,9.0,10.0,0.0,2014,3,1,5,True,False,False,False,True,False,False
1403024,2014-03-02,107.77449609988,True,6.0,6.5625,9.0,10.0,0.0,2014,3,2,6,True,False,False,False,True,False,False
1403034,2014-03-03,95.1732754360082,True,0.0,9.1875,10.0,5.0,0.0,2014,3,3,0,False,False,False,False,True,False,False
1403044,2014-03-04,66.7496305599525,True,7.0,6.6875,7.0,10.0,0.0,2014,3,4,1,False,False,False,False,True,False,False
1403054,2014-03-05,105.773446388565,True,7.0,4.6875,7.0,28.0,0.0,2014,3,5,2,False,False,False,False,True,False,False
1403064,2014-03-06,93.897140786047,True,3.0,8.925,9.0,10.0,0.0,2014,3,6,3,False,False,False,False,True,False,False
1403074,2014-03-07,87.1135437231353,True,6.0,11.275,10.0,5.0,0.0,2014,3,7,4,False,False,False,False,True,False,False
1403084,2014-03-08,123.725264018424,True,0.0,9.9375,6.0,0.0,0.0,2014,3,8,5,True,False,False,False,True,False,False
1403094,2014-03-09,178.017374804103,True,0.0,16.4,9.0,0.0,0.0,2014,3,9,6,True,False,False,False,True,False,False
1403104,2014-03-10,77.0050691066935,True,0.0,15.8,9.0,0.0,0.0,2014,3,10,0,False,False,False,False,True,False,False
1403114,2014-03-11,96.0114193579654,True,0.0,7.85,9.0,0.0,0.0,2014,3,11,1,False,False,False,False,True,False,False
1403124,2014-03-12,87.5819491860972,True,0.0,10.2125,8.0,0.0,0.0,2014,3,12,2,False,False,False,False,True,False,False
1403134,2014-03-13,86.3042676126607,True,0.0,13.375,10.0,0.0,0.0,2014,3,13,3,False,False,False,False,True,False,False
1403144,2014-03-14,83.095661478459,True,1.0,9.6125,10.0,0.0,0.0,2014,3,14,4,False,False,False,False,True,False,False
1403154,2014-03-15,101.236649263482,True,4.0,9.0375,27.0,0.0,0.0,2014,3,15,5,True,False,False,False,True,False,False
1403164,2014-03-16,135.208641454406,True,7.0,9.3375,24.0,61.0,0.0,2014,3,16,6,True,False,False,False,True,False,False
1403174,2014-03-17,60.8538978246202,True,7.0,9.5875,18.0,61.0,0.0,2014,3,17,0,False,False,False,False,True,False,False
1403184,2014-03-18,74.6021348426954,True,7.0,9.6875,16.0,21.0,0.0,2014,3,18,1,False,False,False,False,True,False,False
1403194,2014-03-19,62.5925254079212,True,7.0,9.45,18.0,61.0,0.0,2014,3,19,2,False,False,False,False,True,False,False
1403204,2014-03-20,87.401519892581,True,0.0,16.2625,13.0,0.0,0.0,2014,3,20,3,False,False,False,False,True,False,False
1403214,2014-03-21,76.876909493407,True,7.0,6.8875,14.0,63.0,0.0,2014,3,21,4,False,False,False,False,True,False,False
1403224,2014-03-22,75.7095901700985,True,5.0,8.85,11.0,63.0,0.0,2014,3,22,5,True,False,False,False,True,False,False
1403234,2014-03-23,122.218061087289,True,4.0,8.3625,10.0,0.0,0.0,2014,3,23,6,True,False,False,False,True,False,False
1403244,2014-03-24,63.1258826839349,True,3.0,7.5625,7.0,0.0,0.0,2014,3,24,0,False,False,False,False,True,False,False
1403254,2014-03-25,61.7796782841541,True,2.0,7.725,10.0,21.0,0.0,2014,3,25,1,False,False,False,False,True,False,False
1403264,2014-03-26,85.5428445981278,True,5.0,7.85,11.0,21.0,0.0,2014,3,26,2,False,False,False,False,True,False,False
1403274,2014-03-27,86.7553324054727,True,6.0,5.1,12.0,0.0,0.0,2014,3,27,3,False,False,False,False,True,False,False
1403284,2014-03-28,63.7182248755607,True,8.0,5.4,12.0,10.0,0.0,2014,3,28,4,False,False,False,False,True,False,False
1403294,2014-03-29,78.2472154179189,True,3.0,9.375,8.0,10.0,0.0,2014,3,29,5,True,False,False,False,True,False,False
1403304,2014-03-30,114.215169292857,True,0.0,11.2625,8.0,28.0,0.0,2014,3,30,6,True,False,False,False,True,False,False
1403314,2014-03-31,79.3606414264492,True,7.0,7.4375,4.0,45.0,0.0,2014,3,31,0,False,False,False,False,True,False,False
1404014,2014-04-01,95.6643816088289,True,8.0,5.7625,13.0,10.0,0.0,2014,4,1,1,False,False,False,False,True,False,False
1404024,2014-04-02,61.0392736386212,True,2.0,12.45,8.0,10.0,0.0,2014,4,2,2,False,False,False,False,True,False,False
1404034,2014-04-03,59.6091517158522,True,3.0,7.6125,15.0,10.0,0.0,2014,4,3,3,False,False,False,False,True,False,False
1404044,2014-04-04,86.3516555627854,True,6.0,6.45,15.0,0.0,0.0,2014,4,4,4,False,False,False,False,True,False,False
1404054,2014-04-05,77.0706831333719,True,8.0,9.825,5.0,61.0,0.0,2014,4,5,5,True,False,False,False,True,False,False
1404064,2014-04-06,145.543499552535,True,7.0,12.1875,8.0,63.0,0.0,2014,4,6,6,True,False,False,False,True,False,False
1404074,2014-04-07,67.168817927136,True,7.0,15.7875,10.0,63.0,0.0,2014,4,7,0,False,False,False,False,True,False,False
1404084,2014-04-08,89.2544999884012,True,7.0,9.8125,19.0,61.0,0.0,2014,4,8,1,False,False,False,False,True,False,False
1404094,2014-04-09,96.4118611109018,True,7.0,10.1875,20.0,21.0,0.0,2014,4,9,2,False,False,False,False,True,False,False
1404104,2014-04-10,72.2396331836692,True,7.0,9.75,4.0,0.0,0.0,2014,4,10,3,False,False,False,False,True,False,False
1404114,2014-04-11,58.9219511045009,True,6.0,12.0625,10.0,0.0,0.0,2014,4,11,4,False,False,False,False,True,False,False
1404124,2014-04-12,54.5280148344852,True,4.0,11.2,12.0,0.0,0.0,2014,4,12,5,True,False,False,False,True,False,False
1404134,2014-04-13,138.42569385051,True,6.0,11.0125,21.0,0.0,0.0,2014,4,13,6,True,False,False,False,True,False,False
1404144,2014-04-14,55.4508724176006,True,5.0,8.9,23.0,61.0,0.0,2014,4,14,0,False,False,False,False,True,False,False
1404154,2014-04-15,85.7052852416814,True,0.0,9.9125,15.0,0.0,0.0,2014,4,15,1,False,False,False,False,True,False,False
1404164,2014-04-16,80.9877329185756,True,0.0,11.3625,9.0,0.0,0.0,2014,4,16,2,False,False,False,False,True,False,False
1404174,2014-04-17,81.8180814450846,True,5.0,14.4,14.0,0.0,0.0,2014,4,17,3,False,False,False,False,True,False,False
1404204,2014-04-20,189.548617602604,True,0.0,13.875,15.0,5.0,0.0,2014,4,20,6,True,False,False,False,True,False,False
1404214,2014-04-21,89.0074737430748,True,4.0,13.425,15.0,0.0,0.0,2014,4,21,0,False,False,False,False,True,False,False
1404234,2014-04-23,67.1712850654668,True,8.0,9.825,11.0,21.0,0.0,2014,4,23,2,False,False,False,False,True,False,False
1404244,2014-04-24,61.1765774384312,True,8.0,9.175,11.0,0.0,0.0,2014,4,24,3,False,False,False,False,True,False,False
1404254,2014-04-25,53.1570826268308,True,0.0,13.5625,12.0,0.0,0.0,2014,4,25,4,False,False,False,False,True,False,False
1404264,2014-04-26,72.1185398547604,True,0.0,15.45,11.0,0.0,0.0,2014,4,26,5,True,False,False,False,True,False,False
1404274,2014-04-27,112.495745498543,True,0.0,16.225,16.0,0.0,0.0,2014,4,27,6,True,False,False,False,True,False,False
1404284,2014-04-28,77.3638484419459,True,0.0,15.8875,11.0,0.0,0.0,2014,4,28,0,False,False,False,False,True,False,False
1404294,2014-04-29,65.3847746871142,True,0.0,18.0875,8.0,0.0,0.0,2014,4,29,1,False,False,False,False,True,False,False
1404304,2014-04-30,51.0562893306812,True,3.0,18.0,8.0,0.0,0.0,2014,4,30,2,False,False,False,False,True,False,False
1405024,2014-05-02,77.6145056918161,True,6.0,10.225,13.0,0.0,0.0,2014,5,2,4,False,False,False,False,True,False,False
1405054,2014-05-05,293.109398326081,True,8.0,10.7125,6.0,21.0,0.0,2014,5,5,0,False,False,False,False,True,False,False
1405064,2014-05-06,87.8622507140459,True,7.0,15.775,9.0,0.0,0.0,2014,5,6,1,False,False,False,False,True,False,False
1405074,2014-05-07,92.4936971920041,True,4.0,14.2125,15.0,65.0,0.0,2014,5,7,2,False,False,False,False,True,False,False
1405084,2014-05-08,82.1783266012903,True,7.0,12.45,10.0,63.0,0.0,2014,5,8,3,False,False,False,False,True,False,False
1405094,2014-05-09,66.0161743425402,True,6.0,12.3875,10.0,61.0,0.0,2014,5,9,4,False,False,False,False,True,False,False
1405104,2014-05-10,104.094163257842,True,7.0,13.275,12.0,61.0,0.0,2014,5,10,5,True,False,False,False,True,False,False
1405114,2014-05-11,147.881905447336,True,7.0,11.5625,12.0,63.0,0.0,2014,5,11,6,True,False,False,False,True,False,False
1405124,2014-05-12,67.4955434507817,True,7.0,12.7,14.0,63.0,0.0,2014,5,12,0,False,False,False,False,True,False,False
1405134,2014-05-13,101.214069608519,True,7.0,11.5625,15.0,21.0,0.0,2014,5,13,1,False,False,False,False,True,False,False
1405144,2014-05-14,41.4123064196756,True,7.0,11.5625,16.0,0.0,0.0,2014,5,14,2,False,False,False,False,True,False,False
1405154,2014-05-15,63.5101290538195,True,2.0,13.7875,8.0,0.0,0.0,2014,5,15,3,False,False,False,False,True,False,False
1405164,2014-05-16,85.4807679768228,True,5.0,13.8875,9.0,0.0,0.0,2014,5,16,4,False,False,False,False,True,False,False
1405174,2014-05-17,50.3660101081308,True,0.0,16.625,8.0,0.0,0.0,2014,5,17,5,True,False,False,False,True,False,False
1405184,2014-05-18,149.244078377209,True,4.0,16.5125,13.0,0.0,0.0,2014,5,18,6,True,False,False,False,True,False,False
1405194,2014-05-19,83.9681823631343,True,6.0,13.7625,8.0,61.0,0.0,2014,5,19,0,False,False,False,False,True,False,False
1405204,2014-05-20,94.5737640355796,True,0.0,20.725,12.0,0.0,0.0,2014,5,20,1,False,False,False,False,True,False,False
1405214,2014-05-21,48.2108285393945,True,2.0,26.8625,8.0,0.0,0.0,2014,5,21,2,False,False,False,False,True,False,False
1405224,2014-05-22,77.5543202377256,True,0.0,26.375,8.0,0.0,0.0,2014,5,22,3,False,False,False,False,True,False,False
1405234,2014-05-23,50.8008994806073,True,7.0,18.0125,12.0,65.0,0.0,2014,5,23,4,False,False,False,False,True,False,False
1405244,2014-05-24,66.4306117273805,True,2.0,17.9625,8.0,0.0,0.0,2014,5,24,5,True,False,False,False,True,False,False
1405254,2014-05-25,114.943972960342,True,2.0,20.4625,11.0,0.0,0.0,2014,5,25,6,True,False,False,False,True,False,False
1405264,2014-05-26,91.0457110069583,True,0.0,19.9625,13.0,0.0,0.0,2014,5,26,0,False,False,False,False,True,False,False
1405274,2014-05-27,84.6280561362088,True,7.0,12.8875,21.0,21.0,0.0,2014,5,27,1,False,False,False,False,True,False,False
1405294,2014-05-29,152.709702945456,True,4.0,12.7,14.0,0.0,0.0,2014,5,29,3,False,False,False,False,True,False,False
1405304,2014-05-30,57.2454061447027,True,0.0,17.9625,13.0,0.0,0.0,2014,5,30,4,False,False,False,False,True,False,False
1405314,2014-05-31,68.1643312002004,True,3.0,15.9125,15.0,0.0,0.0,2014,5,31,5,True,False,False,False,True,False,False
1406014,2014-06-01,129.4189036507,True,7.0,13.825,6.0,21.0,0.0,2014,6,1,6,True,False,False,False,True,False,False
1406024,2014-06-02,65.7363488821332,True,0.0,17.625,9.0,0.0,0.0,2014,6,2,0,False,False,False,False,True,False,False
1406034,2014-06-03,62.3903661114696,True,1.0,20.0,9.0,0.0,0.0,2014,6,3,1,False,False,False,False,True,False,False
1406044,2014-06-04,53.2308769671162,True,1.0,21.4875,14.0,0.0,0.0,2014,6,4,2,False,False,False,False,True,False,False
1406054,2014-06-05,76.2135588168066,True,5.0,15.0375,18.0,65.0,0.0,2014,6,5,3,False,False,False,False,True,False,False
1406074,2014-06-07,79.7188444198125,True,0.0,17.9625,8.0,0.0,0.0,2014,6,7,5,True,False,False,False,True,False,False
1406084,2014-06-08,104.453562324412,True,6.0,22.1,12.0,21.0,0.0,2014,6,8,6,True,False,False,False,True,False,False
1406094,2014-06-09,143.977898792685,True,0.0,20.6625,10.0,0.0,0.0,2014,6,9,0,False,False,False,False,True,False,False
1406104,2014-06-10,70.2099274704429,True,1.0,25.7875,9.0,0.0,0.0,2014,6,10,1,False,False,False,False,True,False,False
1406114,2014-06-11,83.6581389182717,True,7.0,20.5,8.0,61.0,0.0,2014,6,11,2,False,False,False,False,True,False,False
1406124,2014-06-12,37.4555594997625,True,4.0,19.55,12.0,0.0,0.0,2014,6,12,3,False,False,False,False,True,False,False
1406134,2014-06-13,75.4496723357508,True,7.0,17.45,18.0,21.0,0.0,2014,6,13,4,False,False,False,False,True,False,False
1406144,2014-06-14,63.8372762263068,True,1.0,18.9125,13.0,0.0,0.0,2014,6,14,5,True,False,False,False,True,False,False
1406154,2014-06-15,113.198169900375,True,0.0,19.275,8.0,0.0,0.0,2014,6,15,6,True,False,False,False,True,False,False
1406164,2014-06-16,81.5364761006443,True,6.0,18.3125,10.0,0.0,0.0,2014,6,16,0,False,False,False,False,True,False,False
1406174,2014-06-17,57.1245129570396,True,1.0,20.375,7.0,0.0,0.0,2014,6,17,1,False,False,False,False,True,False,False
1406184,2014-06-18,58.7589360079372,True,3.0,19.3,13.0,0.0,0.0,2014,6,18,2,False,False,False,False,True,False,False
1406194,2014-06-19,88.1859744107587,True,7.0,15.2875,19.0,21.0,0.0,2014,6,19,3,False,False,False,False,True,False,False
1406204,2014-06-20,53.1800832506312,True,7.0,15.9875,16.0,0.0,0.0,2014,6,20,4,False,False,False,False,True,False,False
1406214,2014-06-21,55.3784359085427,True,6.0,15.5125,18.0,61.0,1.0,2014,6,21,5,True,False,False,False,True,False,False
1406224,2014-06-22,112.87846427577,True,5.0,15.7,19.0,0.0,1.0,2014,6,22,6,True,False,False,False,True,False,False
1406234,2014-06-23,89.1125310007438,True,4.0,16.5,17.0,0.0,1.0,2014,6,23,0,False,False,False,False,True,False,False
1406244,2014-06-24,80.6814437485115,True,7.0,14.3625,7.0,21.0,1.0,2014,6,24,1,False,False,False,False,True,False,False
1406254,2014-06-25,74.4274080594379,True,0.0,18.4375,10.0,0.0,1.0,2014,6,25,2,False,False,False,False,True,False,False
1406264,2014-06-26,84.8155438313241,True,6.0,17.575,8.0,63.0,1.0,2014,6,26,3,False,False,False,False,True,False,False
